ObjectNo,StepSequenceNo,SequenceNo,Datetime,LAACA_PR001,LAACA_PR002,LAACA_PR003,LAACA_PR004,LAACA_PR005,LAACA_PR006,LAACA_PR007,LAACA_PR008,LAACA_PR009,LAACA_PR010,LAACA_PR011,LAACA_PR012,LAACA_PR013,LAACA_PR014,LAACA_PR015,LAACA_PR016,LAACA_PR017,LAACA_PR018,LAACA_PR019,LAACA_PR020,LAACA_PR021,LAACA_PR022,LAACA_PR027,LAACA_PR028,LAACA_PR029,LAACA_PR030,LAACA_PR031,LAACA_PR032,LAACA_PR033,LAACA_PR034,LAACA_PR035,LAACA_PR036,LAACA_PR037,LAACA_PR038,LAACA_PR039,LAACA_PR040,LAACA_PR041,LAACA_PR042,LAACA_PR043,LAACA_PR044
对象号,工步号,顺序号,时间戳,结果_辊压速度,结果_传动侧主辊位置,结果_操作侧主辊位置,结果_传动侧上弯缸压力,结果_操作侧上弯缸压力,结果_上刀速比,结果_下刀速比,结果_上收速比,结果_下收速比,结果_毛刷速比,结果_放卷张力,结果_入牵张力,结果_出牵张力,结果_分切入牵张力,结果_上收卷张力,结果_下收卷张力,结果_上收卷锥度,结果_下收卷锥度,结果_放卷摆辊位置,结果_入牵摆辊位置,结果_出牵摆辊位置,结果_分切入牵摆辊位置,结果_上卷宽度偏移量,结果_下卷宽度偏移量,结果_极片厚度k值,结果_极片厚度b值,结果_激光功率,结果_激光频率,结果_激光离焦量,结果_激光脉宽,结果_激光器横向距离,结果_辊压长度,结果_分切长度,结果_放卷卷径,结果_上收卷长度,结果_上收卷卷径,结果_下收卷长度,结果_下收卷卷径,结果_激光除尘风速1,结果_激光除尘风速2
E3J2BC1282,0,40,2024-03-18 15:31:36,99.99455,478.3,488.7,14.31205,13.30392,0,0,1.2,1.2,2,60.56948,320.1095,150.2419,119.6639,64.07572,64.47876,10,10,50.29017,50.02592,50.03709,49.60278,0,0,1,1.5,40,250,-0.4679737,120,7.397342,157.4597,158.5968,760.3849,158.5968,299.1055,158.5968,264.4741,25.809,24.92038
E3J2BC1282,0,41,2024-03-18 15:31:42,99.99455,478.2,489.1,14.31048,13.21508,0,0,1.2,1.2,2,60.23829,320.5385,150.6993,119.6143,64.13481,64.4865,10,10,49.95983,49.97221,50.07177,49.7037,0,0,1,1.5,40,250,-0.4679718,120,7.350575,167.6208,168.758,759.214,168.758,301.792,168.758,267.4763,26.20288,24.9195
E3J2BC1282,0,42,2024-03-18 15:31:48,99.97518,477.9,488.2,14.37426,13.44387,0,0,1.2,1.2,2,60.46155,319.7293,150.1019,119.6801,64.15996,64.42197,10,10,50.21558,49.96205,50.05645,49.79814,0,0,1,1.5,40,250,-0.4679737,120,7.386137,177.6958,178.8329,756.4258,178.8329,305.0813,178.8329,270.6138,26.18206,24.91969
E3J2BC1282,0,43,2024-03-18 15:31:54,99.97518,477.9,488.3,14.35348,13.24497,0,0,1.2,1.2,2,60.27282,319.5855,150.5268,119.6379,64.18133,64.40131,10,10,49.45573,49.97313,50.05805,49.875,0,0,1,1.5,40,250,-0.4679737,120,7.386164,187.7571,188.8942,757.0356,188.8942,308.3183,188.8942,273.9254,26.19406,24.91975
E3J2BC1282,0,44,2024-03-18 15:32:00,99.97518,479,488.7,14.40165,13.3039,0,0,1.2,1.2,2,59.79422,319.6708,150.5393,119.6974,64.20522,64.32257,10,10,49.52377,50.00926,50.0379,49.91483,0,0,1,1.5,40,250,-0.4679737,120,7.386164,197.8252,198.9623,755.9177,198.9623,310.9384,198.9623,276.8744,26.24425,24.91912
E3J2BC1282,0,45,2024-03-18 15:32:06,99.97518,482.7,491.2,13.88414,12.46431,0,0,1.2,1.2,2,60.12788,319.527,150.3518,119.7855,64.25173,64.35226,10,10,49.80738,49.97685,50.01209,49.92131,0,0,1,1.5,40,250,-0.467968,120,7.245577,207.8931,209.0302,754.6982,209.0302,313.5869,209.0302,279.6784,26.19281,24.91987
E3J2BC1282,0,46,2024-03-18 15:32:12,99.97518,477.5,484.4,14.7746,14.50282,0,0,1.2,1.2,2,59.74673,319.4514,150.5793,119.8512,64.18007,64.29804,10,10,49.97294,49.96944,49.99436,49.91483,0,0,1,1.5,40,250,-0.467968,120,7.245479,217.9942,219.1313,753.2754,219.1313,316.2354,219.1313,282.434,26.23956,24.91937
E3J2BC1282,0,47,2024-03-18 15:32:18,99.99455,479,484.9,14.4576,13.81063,0,0,1.2,1.2,2,60.17168,319.9584,149.2596,119.8252,64.18384,64.2903,10,10,50.00327,50.07036,49.9871,49.92131,0,0,1,1.5,40,250,-0.467968,120,7.245474,228.116,229.2531,752.3652,229.2531,318.9408,229.2531,285.1316,26.24713,24.91975
E3J2BC1282,0,48,2024-03-18 15:32:24,99.99455,484,489.3,13.9706,12.63666,0,0,1.2,1.2,2,59.56911,319.5782,150.5293,119.8326,64.15367,64.27997,10,10,50.37623,49.98055,49.98951,49.91852,0,0,1,1.5,40,250,-0.467968,120,7.245481,238.2042,239.3414,749.2191,239.3414,321.5181,239.3414,288.1435,26.19425,24.91975
E3J2BC1282,0,49,2024-03-18 15:32:30,99.97518,480.8,486.3,14.24234,13.18333,0,0,1.2,1.2,2,59.74118,319.5684,150.4568,119.8351,64.12727,64.23221,10,10,50.13361,50.01945,49.97984,49.87038,0,0,1,1.5,40,250,-0.4679661,120,7.245479,248.392,249.5291,747.8582,249.5291,324.385,249.5291,290.6236,26.19425,24.91969
