batch_num,time,thickness_average,roll_length,speed,meter,gapDR,gapOP,MES_pressureDR,MES_pressureOP
E3E2BC1911,2024/3/14 17:37,139.45,432268.06,99.98,430.8,471.2,457.87,13.82575,12.97412
E3E2BC1911,2024/3/14 17:37,139.55,440437.38,99.99,439.44,475.06,460.03,13.5986,12.31668
E3E2BC1911,2024/3/14 17:38,140.62,448627.47,99.99,447.14,475.05,460.03,13.98393,13.04409
E3E2BC1911,2024/3/14 17:38,140.48,456828.28,99.99,454.47,471.7,457.75,13.94349,12.96188
E3E2BC1911,2024/3/14 17:38,139.29,464955.0,99.99,463.67,470.86,457.35,13.39364,11.92174
E3E2BC1911,2024/3/14 17:38,139.49,473102.97,99.98,471.05,470.86,457.35,13.37737,12.02462
E3E2BC1911,2024/3/14 17:38,139.62,481282.69,99.98,478.48,478.86,460.93,13.42082,11.9661
E3E2BC1911,2024/3/14 17:38,141.24,505693.78,99.98,503.01,478.86,460.93,14.04446,13.58164
E3E2BC1911,2024/3/14 17:38,139.1,528754.56,99.99,527.57,470.85,453.87,14.14783,13.46534
E3E2BC1911,2024/3/14 17:38,139.12,536934.75,99.99,535.11,470.85,453.87,14.14831,13.29899
E3E2BC1911,2024/3/14 17:38,139.03,545072.44,99.98,543.16,478.85,461.87,13.23958,11.52088
E3E2BC1911,2024/3/14 17:39,140.12,553230.56,99.98,550.54,478.85,461.87,13.38637,12.06726
E3E2BC1911,2024/3/14 17:39,140.39,561505.44,99.99,560.06,476.47,456.3,13.75457,12.92551
E3E2BC1911,2024/3/14 17:39,140.28,569578.69,99.99,566.96,476.47,456.3,13.79655,12.87369
E3E2BC1911,2024/3/14 17:39,140.11,577726.56,99.98,576.8,472.09,456.52,14.03413,13.05659
E3E2BC1911,2024/3/14 17:39,139.63,585863.69,99.98,583.95,472.09,456.52,13.73958,12.60691
E3E2BC1911,2024/3/14 17:39,139.68,594054.38,100.01,592.16,477.19,457.06,13.73958,12.60691
E3E2BC1911,2024/3/14 17:39,140.55,602234.13,99.98,601.16,477.2,457.07,13.69988,12.72732
E3E2BC1911,2024/3/14 17:39,140.26,610414.06,99.98,608.72,469.98,457.38,14.07165,12.60346
E3E2BC1911,2024/3/14 17:39,139.16,618530.19,99.98,616.09,469.98,457.38,13.66215,12.29547
E3E2BC1911,2024/3/14 17:39,139.51,626710.06,99.99,625.29,475.98,458.31,13.74437,12.3493
E3E2BC1911,2024/3/14 17:39,140.4,634996.13,99.99,632.6,475.98,458.31,14.13218,12.84504
E3E2BC1911,2024/3/14 17:39,140.04,643175.94,99.98,641.73,470.44,457.65,14.13218,12.84504
E3E2BC1911,2024/3/14 17:40,139.5,667407.5,99.98,665.7,470.43,457.65,14.07135,12.79248
E3E2BC1911,2024/3/14 17:40,139.85,690596.13,99.98,689.62,474.12,459.07,13.92106,12.346
