batch_num,time,thickness_average,roll_length,speed,meter,gapDR,gapOP,MES_pressureDR,MES_pressureOP
E3L2BC2431,2024-03-21 00:54:48,139.87,630244.75,99.99,630.0,462.96,603.43,0,0
E3L2BC2431,2024-03-21 00:55:02,140.31,654614.63,100.01,654.98,462.87,603.52,0,0
E3L2BC2431,2024-03-21 00:55:16,140.04,677548.75,99.99,677.2,462.87,603.52,0,0
E3L2BC2431,2024-03-21 00:55:21,139.82,685792.63,99.99,687.03,462.02,601.98,0,0
E3L2BC2431,2024-03-21 00:55:26,139.77,694036.75,99.98,694.47,462.02,601.98,0,0
E3L2BC2431,2024-03-21 00:55:31,139.81,702333.56,99.99,702.37,463.31,604.23,0,0
E3L2BC2431,2024-03-21 00:55:36,140.06,710471.44,99.99,709.94,463.31,604.23,0,0
E3L2BC2431,2024-03-21 00:55:41,139.95,718683.44,99.99,719.64,462.81,603.18,0,0
E3L2BC2431,2024-03-21 00:55:46,139.79,726916.38,99.98,727.22,462.81,603.18,0,0
E3L2BC2431,2024-03-21 00:55:51,139.99,735128.63,99.98,734.61,463.43,604.03,0,0
E3L2BC2431,2024-03-21 00:55:56,140.02,743680.94,99.98,744.39,463.43,604.03,0,0
E3L2BC2431,2024-03-21 00:56:01,139.84,751573.94,99.98,752.08,463.54,603.16,0,0
E3L2BC2431,2024-03-21 00:56:06,139.61,759796.31,99.99,759.82,463.54,603.16,0,0
E3L2BC2431,2024-03-21 00:56:11,139.7,768019.06,99.98,768.81,464.25,605.13,0,0
E3L2BC2431,2024-03-21 00:56:16,140.15,776241.88,99.98,776.32,464.25,605.13,0,0
E3L2BC2431,2024-03-21 00:56:21,140.08,784464.0,99.99,783.7,464.36,603.45,0,0
E3L2BC2431,2024-03-21 00:56:25,139.66,792708.44,99.99,793.62,464.36,603.45,0,0
E3L2BC2431,2024-03-21 00:56:40,140.37,817056.75,99.99,818.45,464.44,605.44,0,0
E3L2BC2431,2024-03-21 00:56:54,140.16,840022.5,99.99,840.73,464.44,605.44,0,0
E3L2BC2431,2024-03-21 00:56:59,140.43,848245.19,99.99,848.04,463.76,603.51,0,0
E3L2BC2431,2024-03-21 00:57:04,140.04,856446.75,99.99,857.84,463.76,603.51,0,0
E3L2BC2431,2024-03-21 00:57:09,139.94,864658.69,99.98,865.21,464.07,603.61,0,0
E3L2BC2431,2024-03-21 00:57:14,139.81,872881.38,99.99,872.89,464.07,603.61,0,0
E3L2BC2431,2024-03-21 00:57:19,139.9,881125.25,99.98,882.73,464.19,604.99,0,0
E3L2BC2431,2024-03-21 00:57:24,140.15,889348.13,99.99,890.19,464.19,604.99,0,0
E3L2BC2431,2024-03-21 00:57:29,140.23,897581.06,99.98,897.4,463.92,603.76,0,0
E3L2BC2431,2024-03-21 00:57:34,139.69,905814.81,99.98,907.3,463.92,603.76,0,0
E3L2BC2431,2024-03-21 00:57:38,139.58,914016.38,99.98,914.68,463.99,605.31,0,0
E3L2BC2431,2024-03-21 00:57:43,139.88,922228.06,99.98,922.06,463.99,605.31,0,0
E3L2BC2431,2024-03-21 00:57:48,139.92,930461.44,99.98,932.1,464.78,605.31,0,0
E3L2BC2431,2024-03-21 00:57:53,139.81,938684.13,99.98,939.58,464.78,605.31,0,0
E3L2BC2431,2024-03-21 00:57:58,139.59,946896.06,99.96,947.27,464.73,605.68,0,0
E3L2BC2431,2024-03-21 00:58:03,139.72,955107.94,99.98,956.86,465.77,607.0,0,0
E3L2BC2431,2024-03-21 00:58:18,140.22,979467.63,99.99,979.07,465.77,607.0,0,0
E3L2BC2431,2024-03-21 00:58:32,140.11,1002731.13,99.99,1003.89,464.58,606.2,0,0
E3L2BC2431,2024-03-21 00:58:37,140.21,1010623.94,99.99,1011.09,464.58,606.2,0,0
E3L2BC2431,2024-03-21 00:58:42,139.93,1018835.81,99.98,1020.78,465.19,605.39,0,0
E3L2BC2431,2024-03-21 00:58:47,139.72,1027090.75,99.98,1028.21,465.19,605.39,0,0
E3L2BC2431,2024-03-21 00:58:51,139.85,1035281.19,99.98,1035.56,465.45,607.53,0,0
E3L2BC2431,2024-03-21 00:58:56,140.27,1043621.06,99.98,1045.26,465.45,607.53,0,0
E3L2BC2431,2024-03-21 00:59:01,140.1,1051705.25,99.98,1052.71,464.88,605.79,0,0
E3L2BC2431,2024-03-21 00:59:06,139.62,1059928.0,99.98,1060.36,464.88,605.79,0,0
E3L2BC2431,2024-03-21 00:59:11,139.63,1068129.5,99.98,1070.12,466.26,607.06,0,0
E3L2BC2431,2024-03-21 00:59:16,140.14,1076341.13,99.99,1077.57,466.26,607.06,0,0
E3L2BC2431,2024-03-21 00:59:21,140.1,1084564.0,99.99,1085.07,465.15,607.1,0,0
E3L2BC2431,2024-03-21 00:59:26,139.77,1092776.0,99.99,1094.68,465.15,607.1,0,0
E3L2BC2431,2024-03-21 00:59:31,139.71,1101381.5,99.98,1102.07,466.95,606.45,0,0
E3L2BC2431,2024-03-21 00:59:36,139.77,1109232.0,99.99,1109.42,466.95,606.45,0,0
