产品型号,批次膜卷号,操作员工号,扫描方向,厚度下限,厚度目标,厚度上限,极限偏离,设备编号,正负极,时间,负校准(um),正校准(um),k值,b值,厚度平均值,分区数,左厚度均值,右厚度均值,厚度1,厚度2,厚度3,厚度4,厚度5,厚度6,厚度7,厚度8,厚度9,厚度10,分条1起点卷长(mm),分条1终点卷长(mm),分条2起点卷长(mm),分条2终点卷长(mm),卷长,辊压速度(m/min), 辊压记米(m),主轧传动侧主缸辊缝(um), 主轧操作侧主缸辊缝(um),主轧传动侧主缸压力(t), 主轧操作侧主缸压力(t),主轧传动侧上弯缸压力(t),主轧传动侧下弯缸压力(t), 主轧操作侧上弯缸压力(t), 主轧操作侧下弯缸压力(t), 从轧传动侧主缸辊缝(um), 从轧操作侧主缸辊缝(um),从轧传动侧主缸压力(t),从轧操作侧主缸压力(t), 从轧传动侧上弯缸压力(t), 从轧传动侧下弯缸压力(t), 从轧操作侧上弯缸压力(t), 从轧操作侧下弯缸压力(t), 放卷张力(N), 入口pinch(除皱)张力(N), 中间pinch张力(N), 出口pinch(除皱)张力(N), 收卷张力1(N), 收卷张力2(N), 分切张力(N),本机闭环开关状态, 闭环软件与plc连接状态, 辊压机闭环开关状态,辊压机运行状态,辊压机报警信息代号,放卷A轴卷径 ,收卷1B轴卷径 ,收卷2B轴卷径 ,闭环拉伸进料张力 ,闭环拉伸出料张力 ,闭环拉伸A1压力 ,闭环拉伸A2压力 ,闭环拉伸A3压力 ,闭环拉伸A4压力 ,闭环拉伸A5压力 ,闭环拉伸B1压力 ,闭环拉伸B2压力 ,闭环拉伸B3压力 ,闭环拉伸B4压力 ,闭环拉伸B5压力 ,除尘风速1 ,除尘风速2,除尘风速3 ,除尘风速4,除尘风速5,除尘负压1 ,除尘负压2 ,轧辊寿命 ,切刀寿命 ,毛刷寿命 ,CCD外观NG类型 ,是否打标 ,闭环加权左均厚, 闭环加权右均厚,闭环左侧调节量, 闭环右侧调节量, 闭环辊压机距离,闭环最大调节量, 闭环最小调节量, 闭环左侧单位调节量,闭环右侧单位调节量,闭环最大加权趟数, 闭环最小加权趟数, 联动引带状态
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:29,-86.53,499.819,1,1.5,140.03,10,140.177,139.88,140.87,140.81,140.03,139.66,139.52,139.62,140.07,139.94,139.96,139.81,532680.5,532042.6,532042.6,531264.2,534938.88,59.98,533.53,493.66,493.41,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.24,140.24,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:29,-86.53,499.819,1,1.5,139.97,10,140.049,139.897,140.18,140.52,140.07,139.71,139.77,139.89,140.49,139.56,139.79,139.75,536539.9,537228.9,537228.9,538032.6,539831.56,59.98,538.23,495.15,494.09,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.24,140.25,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:29,-86.53,499.819,1,1.5,140.31,10,140.399,140.227,141.17,140.31,140.03,140.44,140.05,139.83,140.39,140.36,140.55,140.01,542517.2,541777.3,541777.3,541235.1,544730.94,60,543.62,495.15,494.09,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.19,140.24,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:29,-86.53,499.819,1,1.5,140.35,10,140.359,140.338,141.24,140.85,140.18,139.51,140.01,139.95,140.48,140.68,140.55,140.02,546223.5,547014.4,547014.4,547824.7,549629.88,59.98,547.93,495.15,494.09,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.22,140.27,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:29,-86.53,499.819,1,1.5,140.48,10,140.315,140.652,141.34,140.9,139.82,139.72,139.81,140.09,140.77,140.9,141.07,140.43,552309.3,551563,551563,550746.3,554510.06,60,553.21,493.6,493.06,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.27,140.3,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:29,-86.53,499.819,1,1.5,140.29,10,140.742,139.833,141.45,141.33,140.62,140.38,139.91,139.74,139.73,139.57,139.97,140.16,556213.2,556793.6,556793.6,557604.1,559409.5,60,558.56,493.6,493.06,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.31,140.33,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:29,-86.53,499.819,1,1.5,140.17,10,139.9,140.438,140.46,140.08,139.61,139.6,139.76,139.89,140.83,140.66,140.76,140.04,562088.7,561342.2,561342.2,560493.8,564302.25,60,562.85,493.6,493.06,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.34,140.29,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:29,-86.53,499.819,1,1.5,140.06,10,140.391,139.74,141.1,140.96,140.18,139.94,139.77,139.82,139.92,139.62,140.05,139.29,565826.8,566573.1,566573.1,567472.7,569195.06,59.98,568.15,494.32,493.27,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.3,140.25,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:29,-86.53,499.819,1,1.5,140.46,10,140.58,140.334,141.03,141.03,140.32,140.16,140.35,140.24,140.42,140.38,140.44,140.19,571963.6,571191.6,571191.6,570311.3,574100.56,59.98,572.42,494.32,493.27,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.28,140.21,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:29,-86.53,499.819,1,1.5,140.3,10,140.669,139.923,140.64,140.73,140.32,140.78,140.88,140.12,140.47,139.85,139.96,139.21,575606.1,576467.4,576467.4,577162.6,579006.19,60,577.74,494.32,493.27,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.29,140.19,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:29,-86.53,499.819,1,1.5,140.52,10,140.687,140.362,141.49,141.4,140.43,140.02,140.09,140.32,140.74,140.45,140.58,139.73,581647.3,581162.5,581162.5,580090.8,583905.5,60,582.44,491.26,493.71,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.36,140.13,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:30,-86.53,499.819,1,1.5,140.51,10,140.473,140.552,140.61,140.24,140.14,140.73,140.65,140.68,141.12,140.84,140.57,139.55,585442.9,586150.9,586150.9,586935.7,588817.56,59.98,587.77,491.26,493.71,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.41,140.17,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:30,-86.53,499.819,1,1.5,139.78,10,139.871,139.685,140.32,140.59,139.76,139.41,139.28,139.56,140.14,139.99,139.77,138.97,591490.5,590744,590744,589921.3,593710.56,60,592.06,491.26,493.71,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.45,140.24,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:30,-86.53,499.819,1,1.5,140,10,139.512,140.478,139.76,139.84,139.45,139.08,139.43,139.93,140.79,140.72,140.75,140.2,595228.9,596134.8,596134.8,596919.6,598616.31,60,597.39,493.38,493.82,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.4,140.18,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:30,-86.53,499.819,1,1.5,139.6,10,139.503,139.701,140.08,140.03,139.25,139.01,139.15,139.24,139.84,139.68,139.98,139.77,601416.8,600523.8,600523.8,599720,603541.06,60,602.08,493.38,493.82,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.31,140.2,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:30,-86.669,499.819,1,1.5,140.49,10,140.346,140.64,141.01,140.74,140.44,140.04,139.5,139.49,140.45,140.98,141.22,141.06,614666.5,615413,615413,616222.9,618047.5,60,617.11,493.38,493.82,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.23,140.1,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:30,-86.669,499.899,1,1.5,140.63,10,140.238,141.024,140.28,140.37,140.22,140.12,140.2,140.8,141.31,141.3,141.16,140.55,629683.3,628994.2,628994.2,628120.4,631947.88,60,630.97,492.78,494.8,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.19,140.19,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:30,-86.669,499.899,1,1.5,140.51,10,140.684,140.346,140.93,141.32,140.54,140.4,140.22,140.36,140.75,140.5,140.27,139.85,633568.3,634346.4,634346.4,635041.8,636853.44,60,635.24,492.78,494.8,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.22,140.25,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:30,-86.669,499.899,1,1.5,140.75,10,140.735,140.768,140.93,140.91,140.44,140.71,140.68,140.47,140.93,140.66,140.97,140.82,639526.6,638843.8,638843.8,637963.6,641752.75,60,640.58,490.13,489.55,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.26,140.31,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:31,-86.669,499.899,1,1.5,140.41,10,140.775,140.039,140.54,140.71,140.63,140.83,141.17,140.71,140.71,140.25,139.78,138.74,643526.3,644011.2,644011.2,644821.5,646658.69,60,645.3,490.13,489.55,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.27,140.35,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:31,-86.669,499.899,1,1.5,139.71,10,139.801,139.622,140.68,140.31,139.49,139.24,139.28,139.39,139.91,140.04,139.79,138.98,649319,648559.6,648559.6,647826.2,651538.94,60,650.61,490.13,489.55,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.28,140.36,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:31,-86.669,499.899,1,1.5,139.63,10,139.269,139.996,139.47,139.31,138.65,139.33,139.58,139.94,140.7,140.17,139.96,139.21,653044.4,653810.1,653810.1,654601.1,656444.75,59.96,654.9,491.73,493.07,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.2,140.29,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:31,-86.669,499.899,1,1.5,139.73,10,140.319,139.138,140.97,140.81,140.21,139.9,139.71,139.55,139.74,139.06,138.77,138.57,659085.9,658518.1,658518.1,657522.9,661337.75,60,660.16,491.73,493.07,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.07,140.23,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:31,-86.669,499.899,1,1.5,140.25,10,139.791,140.708,140.31,140.21,139.37,139.5,139.57,140,140.82,140.94,141.22,140.56,662824.2,663570.4,663570.4,664380.8,666236.88,59.98,664.95,491.73,493.07,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.12,140.17,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:31,-86.669,499.899,1,1.5,139.6,10,139.355,139.85,140.25,139.54,139.02,138.96,139,139.35,139.99,140.01,140.09,139.81,668865.1,668495.1,668495.1,667308.6,671123.44,59.98,670.29,491.84,495.07,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.15,140.2,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:31,-86.669,499.899,1,1.5,140.18,10,139.7,140.666,140.57,139.79,139.06,139.47,139.61,139.97,140.77,140.81,140.9,140.89,672769.3,673490.3,673490.3,674274.8,676035.44,59.98,674.97,491.84,495.07,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.13,140.21,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:31,-86.669,499.899,1,1.5,139.86,10,139.6,140.115,139.89,139.74,139.47,139.42,139.48,139.95,140.61,140.4,140.03,139.59,678772.1,677962.1,677962.1,677260.4,680922,60,679.66,491.84,495.07,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.06,140.21,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:31,-86.669,499.899,1,1.5,140.52,10,140.289,140.748,141.28,140.99,140.27,139.56,139.35,139.69,140.44,140.86,141.37,141.38,682446.8,683467.4,683467.4,684003.1,685904.19,60,684.96,492.98,490.73,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140.12,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:31,-86.669,499.899,1,1.5,140.15,10,140.016,140.278,140.36,140.22,139.73,139.77,140,139.92,140.45,140.5,140.77,139.75,688487.9,687747.8,687747.8,686931.4,690873.63,59.98,689.61,492.98,490.73,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.96,140.17,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:31,-86.669,499.899,1,1.5,140.21,10,140.426,139.998,140.74,140.66,140.02,140.17,140.52,140.21,140.18,139.56,140.07,139.96,692238.8,692972.5,692972.5,693782.6,695613.44,60,694.95,492.98,490.73,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.89,140.12,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:31,-86.669,499.899,1,1.5,139.94,10,140.323,139.544,140.75,140.67,139.99,140.09,140.12,139.85,140.14,139.3,139.22,139.22,698445.9,697520.9,697520.9,696723.5,700506.38,59.98,699.22,490.44,492.46,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.86,140.11,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:32,-86.728,499.899,1,1.5,140.04,10,140.126,139.943,140.83,140.13,139.4,139.7,140.58,140.03,140.01,139.82,140.34,139.51,711695.9,712474.1,712474.1,713418.4,715089.63,59.98,714.17,490.44,492.46,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.91,140.1,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:32,-86.728,499.819,1,1.5,139.84,10,139.849,139.82,140.37,140.2,139.52,139.5,139.65,139.46,139.85,139.32,140.23,140.25,726738.4,725998.3,725998.3,725169.1,728964.63,59.98,727.5,491.26,493.27,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140.1,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:32,-86.728,499.819,1,1.5,140.29,10,140.021,140.564,140.46,140.27,139.61,139.8,139.96,139.98,140.66,140.92,140.88,140.37,730476.6,731229.3,731229.3,732167.1,733851.25,60,733.23,491.26,493.27,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.95,140.16,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:32,-86.728,499.819,1,1.5,139.81,10,139.55,140.069,139.85,139.67,139.28,139.21,139.73,139.79,140.32,140.05,140.26,139.92,736658.2,735867,735867,734961.2,738750.5,60,737.49,491.89,491.23,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.97,140.15,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:32,-86.728,499.819,1,1.5,140.31,10,140.045,140.568,141.06,140.3,139.51,139.34,140.02,140.26,140.78,140.56,140.88,140.35,740262.4,741155.6,741155.6,741818.9,743656.31,60,742.85,491.89,491.23,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.99,140.17,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:32,-86.728,499.819,1,1.5,139.7,10,139.774,139.624,140.11,139.96,139.55,139.5,139.75,139.83,140.02,139.58,139.42,139.26,746303.6,745831.8,745831.8,744740.8,748543,60,747.5,491.89,491.23,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.02,140.16,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:32,-86.728,499.819,1,1.5,140.26,10,140.4,140.128,140.94,140.88,140.7,140.2,139.28,139.1,140,140.42,140.81,140.31,750125.2,750845.9,750845.9,751630.5,753442.19,60,752.15,492.09,492.92,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.04,140.11,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:32,-86.728,499.819,1,1.5,139.77,10,139.815,139.722,140.08,139.93,139.88,139.81,139.38,139.58,140.28,140.09,139.65,139,756121.4,755394.3,755394.3,754622.3,758354.13,60,757.49,492.09,492.92,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.05,140.05,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:32,-86.728,499.819,1,1.5,140.26,10,140.176,140.34,141.03,140.26,139.87,139.76,139.95,140.18,140.91,140.25,140.28,140.07,759821.5,760810.4,760810.4,761441.8,763247.25,60,762.15,492.09,492.92,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.03,140,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:33,-86.728,499.819,1,1.5,139.88,10,140.192,139.576,140.43,140.51,140.22,139.93,139.87,139.74,139.66,139.24,139.44,139.8,765926.6,765180.3,765180.3,764370,768248.75,60,767.43,491.37,491.86,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.01,140.03,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:33,-86.728,499.819,1,1.5,140.09,10,140.119,140.059,140.72,140.71,140.27,139.35,139.55,139.68,140.34,140.27,139.94,140.07,769665,770411.3,770411.3,771221.5,773256.5,60,772.11,491.37,491.86,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140.03,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:33,-86.728,499.819,1,1.5,139.84,10,139.657,140.023,140.88,140.03,139.5,139.23,138.65,138.87,140.01,140.68,140.46,140.09,775795.3,775080.8,775080.8,774149.6,777951.5,60,777.42,491.37,491.86,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140.05,0,0,5,5,2,-3,-3,10,3,无
