产品型号,批次膜卷号,操作员工号,扫描方向,厚度下限,厚度目标,厚度上限,极限偏离,设备编号,正负极,时间,负校准(um),正校准(um),k值,b值,厚度平均值,分区数,左厚度均值,右厚度均值,厚度1,厚度2,厚度3,厚度4,厚度5,厚度6,厚度7,厚度8,厚度9,厚度10,分条1起点卷长(mm),分条1终点卷长(mm),分条2起点卷长(mm),分条2终点卷长(mm),卷长,辊压速度(m/min), 辊压记米(m),主轧传动侧主缸辊缝(um), 主轧操作侧主缸辊缝(um),主轧传动侧主缸压力(t), 主轧操作侧主缸压力(t),主轧传动侧上弯缸压力(t),主轧传动侧下弯缸压力(t), 主轧操作侧上弯缸压力(t), 主轧操作侧下弯缸压力(t), 从轧传动侧主缸辊缝(um), 从轧操作侧主缸辊缝(um),从轧传动侧主缸压力(t),从轧操作侧主缸压力(t), 从轧传动侧上弯缸压力(t), 从轧传动侧下弯缸压力(t), 从轧操作侧上弯缸压力(t), 从轧操作侧下弯缸压力(t), 放卷张力(N), 入口pinch(除皱)张力(N), 中间pinch张力(N), 出口pinch(除皱)张力(N), 收卷张力1(N), 收卷张力2(N), 分切张力(N),本机闭环开关状态, 闭环软件与plc连接状态, 辊压机闭环开关状态,辊压机运行状态,辊压机报警信息代号,放卷A轴卷径 ,收卷1B轴卷径 ,收卷2B轴卷径 ,闭环拉伸进料张力 ,闭环拉伸出料张力 ,闭环拉伸A1压力 ,闭环拉伸A2压力 ,闭环拉伸A3压力 ,闭环拉伸A4压力 ,闭环拉伸A5压力 ,闭环拉伸B1压力 ,闭环拉伸B2压力 ,闭环拉伸B3压力 ,闭环拉伸B4压力 ,闭环拉伸B5压力 ,除尘风速1 ,除尘风速2,除尘风速3 ,除尘风速4,除尘风速5,除尘负压1 ,除尘负压2 ,轧辊寿命 ,切刀寿命 ,毛刷寿命 ,CCD外观NG类型 ,是否打标 ,闭环加权左均厚, 闭环加权右均厚,闭环左侧调节量, 闭环右侧调节量, 闭环辊压机距离,闭环最大调节量, 闭环最小调节量, 闭环左侧单位调节量,闭环右侧单位调节量,闭环最大加权趟数, 闭环最小加权趟数, 联动引带状态
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:50:45,-105.296,499.910,1,1.5,140.160,10,140.385,139.945,141.600,140.560,139.860,139.960,139.940,139.660,139.840,140.310,140.000,139.910,1712851,1714127,1714127,1715446,1718626.63,100.01,1717.98,473.63,461.42,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.00,140.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:50:50,-105.296,499.910,1,1.5,139.690,10,139.740,139.641,141.020,139.880,139.320,139.250,139.230,139.400,139.740,139.830,139.650,139.580,1722934,1721786,1721786,1720435,1726742.38,99.98,1727.10,473.63,461.43,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.92,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:50:55,-105.296,499.910,1,1.5,139.680,10,139.745,139.609,140.870,139.850,139.250,139.250,139.510,139.500,139.750,139.710,139.590,139.500,1729263,1730859,1730859,1731859,1734890.25,99.98,1734.89,475.45,463.92,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.03,139.99,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:51:00,-105.296,499.910,1,1.5,140.230,10,140.108,140.355,141.100,140.580,139.190,139.690,139.980,140.400,140.790,140.530,140.140,139.920,1739337,1738571,1738571,1736741,1743048.88,99.98,1743.78,475.44,463.92,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.95,139.91,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:51:05,-105.296,499.910,1,1.5,139.990,10,140.010,139.973,140.920,140.380,140.010,139.340,139.400,139.200,140.090,140.050,139.980,140.550,1745751,1746995,1746995,1748346,1751218.13,99.98,1751.15,475.02,461.95,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.98,139.93,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:51:10,-105.296,499.910,1,1.5,139.500,10,139.441,139.547,140.710,139.500,139.180,139.180,138.640,138.970,140.180,139.790,139.500,139.300,1755760,1754399,1754399,1753271,1759398.25,100.01,1758.53,475.02,461.94,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.95,139.87,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:51:14,-105.296,499.910,1,1.5,139.830,10,139.859,139.810,140.530,139.550,139.480,139.410,140.330,139.950,140.310,139.560,139.690,139.540,1761876,1763185,1763185,1764483,1767535.00,99.99,1767.75,476.78,464.22,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.87,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:51:19,-105.296,499.910,1,1.5,140.510,10,140.491,140.528,141.730,140.920,140.070,139.670,140.060,140.540,141.390,140.630,140.040,140.040,1771960,1771003,1771003,1769365,1775842.00,99.98,1775.10,476.79,464.22,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.94,139.90,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:51:34,-105.325,499.910,1,1.5,139.550,10,139.386,139.717,140.180,139.340,138.590,139.100,139.720,139.860,140.420,139.780,139.130,139.410,1794351,1795840,1795840,1796989,1800041.63,99.99,1800.16,473.61,461.18,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.02,139.97,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:51:48,-105.325,499.956,1,1.5,139.360,10,139.384,139.328,140.310,139.440,139.060,138.970,139.140,139.370,139.890,139.730,138.920,138.730,1819869,1818284,1818284,1816869,1823230.25,99.99,1823.07,473.61,461.18,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.95,139.93,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:51:53,-105.325,499.956,1,1.5,139.240,10,139.401,139.090,140.560,139.790,139.360,138.670,138.610,138.910,139.130,139.200,139.200,139.010,1825762,1827305,1827305,1828368,1831687.38,99.98,1832.19,479.78,466.86,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.85,139.84,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:51:58,-105.325,499.956,1,1.5,140.570,10,140.728,140.414,142.000,140.520,140.300,140.240,140.570,140.940,141.260,140.510,139.840,139.510,1835846,1834868,1834868,1833240,1839824.25,99.98,1839.62,479.78,466.86,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.76,139.76,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:52:03,-105.325,499.956,1,1.5,140.800,10,140.786,140.814,141.390,140.530,140.740,140.650,140.620,141.300,141.300,140.570,140.610,140.290,1842643,1843324,1843324,1845121,1847684.50,99.98,1847.11,475.05,464.03,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.86,139.84,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:52:08,-105.325,499.956,1,1.5,139.960,10,139.968,139.964,140.970,140.060,139.530,139.810,139.470,139.700,140.610,140.310,139.630,139.560,1852365,1850907,1850907,1849865,1855853.63,100.01,1856.31,475.04,464.02,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.96,139.96,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:52:13,-105.325,499.956,1,1.5,139.850,10,140.095,139.611,141.380,140.420,139.840,139.360,139.480,139.250,139.650,139.430,139.740,139.980,1858396,1860002,1860002,1860981,1864001.38,100.01,1863.66,475.94,463.26,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.95,139.92,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:52:18,-105.325,499.956,1,1.5,139.650,10,139.658,139.633,141.070,139.740,139.430,139.040,139.010,139.530,140.110,139.420,139.380,139.720,1868458,1867331,1867331,1866012,1872330.00,99.98,1872.99,475.94,463.26,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.96,139.88,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:52:22,-105.325,499.956,1,1.5,139.750,10,139.720,139.786,140.710,139.660,139.540,139.360,139.330,139.760,140.360,139.700,139.480,139.640,1874744,1875936,1875936,1877308,1880350.00,99.98,1880.35,477.82,466.33,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.98,139.89,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:52:27,-105.325,499.956,1,1.5,140.620,10,140.752,140.484,141.460,141.170,140.400,140.290,140.420,140.800,140.460,140.320,140.690,140.150,1884732,1883530,1883530,1882233,1888497.63,99.98,1889.51,477.82,466.33,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.96,139.89,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:52:32,-105.325,499.956,1,1.5,140.400,10,140.589,140.214,141.790,140.640,140.220,140.030,140.280,139.280,140.350,140.450,140.210,140.780,1890997,1892242,1892242,1894252,1896655.88,99.99,1896.90,474.65,463.01,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.99,139.89,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:52:37,-105.325,499.956,1,1.5,139.350,10,139.276,139.426,140.810,139.620,138.920,138.640,138.390,139.060,139.980,139.680,139.430,138.970,1901379,1899826,1899826,1898485,1904814.50,99.99,1904.29,474.65,463.01,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.11,139.94,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:52:42,-105.325,499.956,1,1.5,139.610,10,139.427,139.798,139.980,139.490,138.940,138.750,139.980,139.820,140.410,140.000,139.480,139.270,1907304,1908931,1908931,1909899,1912994.25,100.01,1913.47,478.25,466.13,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.10,139.94,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:52:47,-105.325,499.956,1,1.5,140.770,10,140.851,140.694,141.710,141.050,140.360,140.400,140.730,140.740,141.040,140.940,140.340,140.410,1917387,1916419,1916419,1914792,1921248.00,99.98,1922.06,478.25,466.13,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.10,140.01,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:52:52,-105.325,499.956,1,1.5,140.500,10,140.624,140.375,141.460,141.050,140.740,140.180,139.680,139.590,140.350,140.530,140.730,140.670,1923929,1924971,1924971,1926428,1929300.13,99.99,1930.29,474.62,462.45,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.11,140.04,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:52:57,-105.325,499.956,1,1.5,139.260,10,139.146,139.366,140.240,139.040,139.020,138.970,138.460,138.610,140.150,139.710,139.120,139.240,1933842,1932555,1932555,1931374,1937458.75,99.99,1937.33,474.62,462.45,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.10,140.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:53:11,-105.291,499.956,1,1.5,140.560,10,140.841,140.291,141.860,140.900,140.710,140.620,140.110,139.580,140.230,140.470,140.530,140.640,1956637,1957371,1957371,1959147,1961753.00,99.98,1961.19,478.53,466.15,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.01,139.94,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:53:25,-105.291,499.889,1,1.5,140.260,10,140.254,140.273,141.330,140.370,140.140,139.420,140.010,139.950,140.260,140.460,140.400,140.280,1981303,1980016,1980016,1978963,1984930.13,99.98,1985.16,478.53,466.14,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.09,140.01,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:53:30,-105.291,499.889,1,1.5,140.480,10,140.299,140.664,141.370,140.260,139.760,139.660,140.440,140.990,141.200,140.860,140.310,139.960,1987504,1988844,1988844,1990100,1993152.38,99.99,1994.59,474.21,462.96,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.15,140.07,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:53:35,-105.291,499.889,1,1.5,139.710,10,139.786,139.633,141.010,140.010,138.940,139.350,139.610,139.880,140.050,139.770,139.260,139.200,1997578,1996290,1996290,1994971,2001311.00,99.99,2001.63,474.21,462.96,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.21,140.16,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:53:40,-105.291,499.889,1,1.5,139.610,10,139.672,139.536,140.900,140.180,139.640,138.870,138.780,138.990,139.430,139.990,139.660,139.620,2003811,2005056,2005056,2006406,2009491.25,99.99,2009.04,474.21,462.96,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.11,140.07,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:53:45,-105.291,499.889,1,1.5,139.840,10,139.832,139.850,141.370,139.700,139.450,139.480,139.150,139.740,140.570,140.010,139.520,139.420,2013884,2013022,2013022,2011406,2017894.13,99.98,2018.22,477.02,464.78,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.02,140.01,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:53:50,-105.291,499.889,1,1.5,140.050,10,139.987,140.106,140.470,139.800,139.540,139.780,140.360,140.580,140.290,140.000,139.860,139.790,2020766,2021468,2021468,2023213,2025818.63,100.01,2027.03,477.44,465.59,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.07,140.05,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
